accountid,cred_date,date_ref,tempo_de_casa,max_machine,assunto_short,waitingtime,pesquisa_sat
23166,25,199,0.0,3,8,17.0,1
23166,25,75,5.0,3,1,11.0,2
23167,69,109,9.0,1,3,5.0,1
23168,187,25,6.0,1,3,12.0,1
23169,77,119,24.0,1,2,8.0,1
23169,77,119,24.0,1,2,8.0,1
23170,115,86,5.0,3,3,12.0,1
23170,115,86,5.0,3,3,12.0,1
23171,4,33,13.0,3,1,8.0,1
23172,111,32,15.0,3,6,12.0,1
23172,111,16,51.0,3,3,11.0,1
23172,111,16,51.0,3,12,11.0,1
23172,111,182,66.0,3,2,14.0,1
23173,5,72,85.0,3,1,8.0,1
23173,5,70,92.0,3,1,44.0,1
23174,141,49,4.0,1,4,10.0,1
23175,141,99,14.0,1,3,68.0,1
23176,114,84,25.0,1,1,10.0,1
23176,114,84,25.0,1,10,10.0,1
23176,114,84,25.0,1,3,10.0,1
23176,114,50,26.0,1,1,10.0,1
23176,114,89,47.0,1,3,3.0,1
23176,114,89,47.0,1,2,3.0,1
23177,11,49,10.0,3,1,5.0,1
23177,11,55,11.0,3,1,7.0,1
23177,11,115,40.0,3,1,12.0,1
23178,83,106,3.0,1,1,4.0,1
23178,83,106,3.0,1,8,4.0,1
23179,110,71,5.0,3,3,7.0,1
23180,38,63,8.0,1,3,8.0,1
23180,38,156,12.0,1,8,4.0,1
23180,38,52,20.0,1,1,70.0,1
23180,38,52,20.0,1,2,70.0,1
23181,7,24,5.0,3,3,8.0,1
23181,7,155,7.0,3,3,9.0,1
23181,7,100,30.0,3,6,13.0,1
23181,7,50,47.0,3,8,13.0,1
23182,52,173,9.0,3,2,0.0,1
23182,52,90,52.0,3,1,5.0,1
23182,52,90,52.0,3,8,5.0,1
23183,83,32,9.0,1,8,12.0,1
23183,83,11,30.0,1,2,7.0,1
23183,83,7,42.0,1,3,8.0,1
23184,45,194,10.0,2,1,4.0,1
23184,45,194,10.0,2,7,4.0,1
23185,212,174,2.0,1,1,5.0,1
23185,212,32,10.0,1,7,11.0,1
23185,212,1,11.0,1,1,13.0,1
23186,166,88,3.0,1,3,14.0,1
23186,166,51,9.0,1,11,3.0,1
23186,166,51,9.0,1,3,3.0,1
23186,166,51,9.0,1,3,3.0,1
23186,166,136,33.0,1,6,4.0,1
23186,166,144,61.0,1,2,16.0,1
23187,224,115,63.0,3,14,8.0,1
23188,21,84,21.0,1,7,9.0,1
23188,21,156,40.0,1,1,4.0,1
23188,21,52,48.0,1,1,10.0,1
23189,26,33,7.0,3,2,8.0,1
23189,26,116,50.0,3,1,4.0,1
23189,26,2,55.0,3,1,36.0,1
23189,26,2,55.0,3,7,36.0,1
23190,122,109,20.0,2,3,6.0,1
23191,70,113,22.0,2,7,4.0,1
23192,127,119,13.0,3,2,11.0,1
23193,199,133,3.0,1,12,9.0,1
23193,199,10,83.0,1,3,4.0,1
23194,48,79,9.0,2,1,8.0,1
23194,48,79,9.0,2,1,8.0,1
23194,48,79,9.0,2,3,8.0,1
23195,117,83,0.0,3,4,4.0,1
23195,117,133,23.0,3,7,10.0,1
23196,79,65,6.0,2,2,12.0,1
23196,79,15,14.0,2,10,4.0,1
23196,79,33,15.0,2,4,5.0,1
23196,79,70,99.0,2,1,5.0,1
23197,76,16,25.0,3,7,9.0,1
23198,21,115,37.0,1,3,2.0,1
23198,21,78,64.0,1,3,3.0,1
23199,21,79,80.0,2,2,8.0,1
23199,21,79,80.0,2,7,8.0,1
23200,255,51,17.0,1,1,8.0,1
23201,114,119,7.0,1,10,5.0,1
23201,114,64,67.0,1,1,8.0,1
23202,117,55,27.0,3,1,26.0,1
23202,117,55,27.0,3,7,26.0,1
23202,117,71,74.0,3,1,5.0,1
23203,103,58,3.0,3,4,12.0,1
23203,103,80,15.0,3,1,10.0,1
23203,103,80,15.0,3,7,10.0,1
23204,1,47,7.0,1,1,6.0,1
23204,1,47,7.0,1,2,6.0,1
23205,27,86,146.0,3,1,3.0,1
23206,57,112,2.0,1,2,9.0,1
23206,57,112,2.0,1,2,9.0,1
23206,57,32,12.0,1,2,9.0,1
23207,49,114,22.0,1,7,2.0,1
23207,49,59,23.0,1,1,27.0,1
23207,49,59,23.0,1,11,27.0,1
23208,35,60,24.0,2,10,2.0,1
23208,35,60,24.0,2,10,2.0,1
23209,26,26,90.0,3,3,4.0,1
23210,39,108,21.0,3,12,14.0,1
23211,120,159,15.0,3,1,6.0,1
23212,26,137,77.0,1,7,14.0,1
23212,26,105,79.0,1,1,8.0,1
23212,26,105,79.0,1,7,8.0,1
23213,128,7,14.0,2,3,73.0,1
23213,128,150,44.0,2,3,4.0,1
23214,169,96,2.0,2,1,5.0,1
23215,65,150,41.0,3,1,2.0,1
23215,65,150,41.0,3,7,2.0,1
23216,123,115,11.0,2,2,2.0,1
23217,134,110,51.0,3,2,11.0,1
23218,88,20,2.0,1,8,8.0,1
23219,81,3,18.0,1,2,36.0,1
23220,81,55,1.0,1,3,9.0,1
23220,81,108,2.0,1,3,12.0,1
23220,81,20,3.0,1,3,26.0,1
23220,81,89,36.0,1,1,3.0,1
23220,81,70,79.0,1,3,6.0,1
23221,83,108,23.0,3,7,15.0,1
23221,83,39,49.0,3,3,2.0,1
23221,83,39,49.0,3,2,2.0,1
23221,83,90,70.0,3,6,2.0,1
23221,83,26,99.0,3,2,7.0,1
23222,26,108,14.0,1,2,12.0,1
23222,26,108,14.0,1,2,12.0,1
23223,32,22,13.0,2,1,5.0,1
23223,32,135,27.0,2,1,7.0,1
23224,26,51,34.0,1,8,11.0,1
23224,26,51,34.0,1,2,11.0,1
23225,5,33,8.0,3,7,9.0,1
23226,161,135,9.0,3,2,6.0,1
23227,96,89,41.0,2,1,3.0,1
23227,96,89,41.0,2,2,3.0,1
23228,86,113,38.0,2,1,4.0,1
23229,13,71,13.0,2,3,5.0,1
23230,101,26,8.0,2,3,13.0,1
23231,38,80,14.0,3,2,11.0,1
23231,38,2,22.0,3,7,5.0,1
23231,38,90,28.0,3,2,1.0,1
23232,5,65,-1.0,1,4,4.0,1
23232,5,80,48.0,1,10,2.0,1
23233,47,23,14.0,3,1,8.0,1
23233,47,23,14.0,3,8,8.0,1
23233,47,23,14.0,3,2,8.0,1
23233,47,79,115.0,3,1,56.0,1
23233,47,70,121.0,3,1,3.0,1
23234,101,159,-2.0,2,4,10.0,1
23235,39,1,8.0,3,1,20.0,1
23235,39,133,16.0,3,3,18.0,1
23236,79,50,35.0,3,7,11.0,1
23237,83,50,36.0,1,6,10.0,1
23238,65,17,35.0,3,1,22.0,1
23238,65,137,55.0,3,3,5.0,1
23239,32,90,7.0,1,2,7.0,1
23240,199,16,30.0,1,10,9.0,1
23240,199,60,48.0,1,1,2.0,1
23240,199,60,48.0,1,2,2.0,1
23240,199,60,48.0,1,3,4.0,1
23240,199,60,48.0,1,7,4.0,1
23241,39,65,5.0,1,8,12.0,1
23241,39,89,55.0,1,1,2.0,1
23241,39,89,55.0,1,2,4.0,1
23241,39,150,70.0,1,1,6.0,1
23241,39,150,70.0,1,7,6.0,1
23242,255,107,0.0,1,8,19.0,1
23242,255,99,5.0,1,2,8.0,1
23242,255,114,26.0,1,2,35.0,1
23242,255,89,31.0,1,3,4.0,1
23242,255,89,31.0,1,2,7.0,1
23243,270,135,6.0,1,8,5.0,1
23243,270,86,8.0,1,1,2.0,1
23244,236,14,0.0,3,4,5.0,1
23244,236,15,2.0,3,1,5.0,1
23244,236,15,2.0,3,1,5.0,1
23244,236,98,7.0,3,2,8.0,1
23245,236,88,24.0,3,2,18.0,1
23246,52,88,19.0,1,1,8.0,1
23246,52,88,19.0,1,8,8.0,1
23246,52,88,19.0,1,7,8.0,1
23247,118,116,2.0,1,4,6.0,1
23247,118,25,8.0,1,1,5.0,1
23247,118,25,8.0,1,8,5.0,1
23247,118,25,8.0,1,2,5.0,1
23247,118,25,8.0,1,2,5.0,1
23248,108,142,34.0,1,1,20.0,1
23249,110,60,-1.0,2,3,3.0,1
23249,110,60,-1.0,2,4,3.0,1
23249,110,25,1.0,2,3,3.0,1
23249,110,90,6.0,2,10,2.0,1
23250,147,88,2.0,3,1,11.0,1
23250,147,88,2.0,3,8,11.0,1
23251,83,65,7.0,3,2,5.0,1
23251,83,65,7.0,3,3,11.0,1
23251,83,200,33.0,3,8,5.0,1
23251,83,94,34.0,3,12,4.0,1
23252,85,143,15.0,2,2,15.0,2
23253,223,72,38.0,3,1,3.0,1
23253,223,72,38.0,3,7,3.0,1
23254,223,118,3.0,1,8,7.0,1
23254,223,118,3.0,1,2,7.0,1
23255,106,21,6.0,3,1,5.0,1
23256,26,98,11.0,3,3,10.0,1
23256,26,123,19.0,3,3,14.0,1
23256,26,113,82.0,3,1,2.0,1
23257,149,80,19.0,1,1,20.0,1
23257,149,89,20.0,1,1,4.0,1
23257,149,2,27.0,1,1,7.0,1
23257,149,17,29.0,1,7,5.0,1
23258,120,10,24.0,3,2,3.0,1
23259,205,18,57.0,1,7,47.0,1
23260,79,47,13.0,1,3,15.0,1
23261,361,139,203.0,2,1,5.0,1
23262,117,83,0.0,1,4,18.0,1
23262,117,112,4.0,1,2,13.0,1
23262,117,106,8.0,1,10,9.0,1
23262,117,115,56.0,1,14,15.0,1
23263,84,200,8.0,3,3,8.0,1
23263,84,50,11.0,3,4,10.0,1
23264,52,119,-1.0,1,8,24.0,1
23264,52,119,-1.0,1,3,24.0,1
23265,162,119,91.0,1,1,10.0,1
23266,236,108,10.0,1,3,25.0,1
23266,236,58,31.0,1,8,5.0,1
23267,5,96,71.0,3,8,3.0,1
23267,5,96,71.0,3,7,3.0,1
23268,145,49,15.0,3,1,24.0,1
23269,205,123,4.0,3,3,17.0,1
23269,205,51,19.0,3,1,7.0,1
23269,205,118,34.0,3,2,5.0,1
23269,205,118,34.0,3,7,5.0,1
23269,205,25,41.0,3,12,3.0,1
23270,103,63,9.0,1,1,4338.0,1
23270,103,63,9.0,1,1,4338.0,1
23270,103,63,9.0,1,2,4338.0,1
23270,103,90,29.0,1,2,3.0,1
23271,64,48,4.0,2,2,13.0,1
23271,64,59,9.0,2,1,12.0,1
23271,64,21,11.0,2,1,7.0,1
23272,205,94,10.0,3,8,26.0,1
23272,205,90,46.0,3,7,4.0,1
23272,205,90,46.0,3,1,12.0,1
23273,147,21,20.0,3,3,12.0,1
23273,147,118,23.0,3,2,12.0,1
23274,5,5,66.0,3,1,11.0,1
23275,112,76,-1.0,1,4,7.0,2
23276,212,132,5.0,2,1,10.0,1
23277,10,80,13.0,2,3,7.0,1
23277,10,116,16.0,2,1,47.0,1
23277,10,116,16.0,2,1,47.0,1
23277,10,116,16.0,2,8,47.0,1
23277,10,116,16.0,2,2,47.0,1
23278,140,83,37.0,3,1,6.0,1
23278,140,2,106.0,3,1,5.0,1
23278,140,2,106.0,3,6,5.0,1
23279,195,90,47.0,2,7,1.0,1
23280,11,55,11.0,2,3,13.0,1
23280,11,99,20.0,2,1,5.0,1
23281,205,88,13.0,2,6,7.0,1
23281,205,88,13.0,2,12,10.0,1
23281,205,69,17.0,2,4,9.0,1
23282,27,30,18.0,3,2,12.0,2
23282,27,40,46.0,3,3,12.0,1
23282,27,40,46.0,3,6,12.0,1
23282,27,23,47.0,3,2,17.0,1
23283,10,51,0.0,1,4,18.0,1
23283,10,21,12.0,1,2,10.0,1
23283,10,110,37.0,1,2,2.0,1
23283,10,110,37.0,1,7,2.0,1
23284,1,108,16.0,3,1,8.0,1
23284,1,108,16.0,3,7,8.0,1
23285,21,6,15.0,1,1,14.0,1
23286,49,200,3.0,3,2,13.0,1
23286,49,84,5.0,3,6,2.0,1
23286,49,64,47.0,3,2,7.0,1
23286,49,137,56.0,3,2,6.0,1
23287,199,207,17.0,1,1,11.0,1
23287,199,51,28.0,1,1,8.0,1
23288,21,6,15.0,2,10,10.0,1
23289,1,119,10.0,3,2,3.0,1
23290,38,115,9.0,1,14,19.0,1
23290,38,116,17.0,1,6,6.0,1
23291,1,94,27.0,3,1,5.0,1
23292,118,52,5.0,2,2,2.0,1
23292,118,60,6.0,2,1,7.0,1
23292,118,60,6.0,2,1,7.0,1
23292,118,60,6.0,2,1,7.0,1
23292,118,60,6.0,2,2,7.0,1
23293,96,118,42.0,1,1,10.0,1
23294,71,13,1.0,1,3,36.0,1
23294,71,108,36.0,1,2,7.0,1
23295,26,16,36.0,3,8,11.0,1
23295,26,16,36.0,3,8,11.0,1
23295,26,16,36.0,3,7,11.0,1
23296,106,70,51.0,3,10,16.0,1
23297,26,49,12.0,3,1,9.0,1
23298,58,65,17.0,3,3,3.0,1
23299,149,118,21.0,1,1,10.0,1
23299,149,86,55.0,1,1,14.0,1
23299,149,86,55.0,1,1,14.0,1
23299,149,86,55.0,1,8,14.0,1
23300,134,58,15.0,1,1,18.0,1
23300,134,58,15.0,1,8,18.0,1
23300,134,110,51.0,1,1,8.0,1
23300,134,110,51.0,1,7,8.0,1
23301,270,135,6.0,3,2,5.0,1
23302,241,123,9.0,3,2,12.0,1
23303,191,21,3.0,2,1,6.0,1
23303,191,21,3.0,2,3,6.0,1
23303,191,21,3.0,2,2,6.0,1
23303,191,21,3.0,2,1,8.0,1
23304,5,14,5.0,3,10,11.0,1
23305,97,54,15.0,1,3,8.0,2
23305,97,111,58.0,1,2,6.0,1
23306,161,10,17.0,1,8,1.0,1
23307,48,86,7.0,3,1,2.0,1
23307,48,86,7.0,3,8,3.0,1
23308,122,72,26.0,2,7,11.0,1
23309,5,108,15.0,3,1,15.0,1
23309,5,108,15.0,3,2,15.0,1
23310,236,49,8.0,1,2,32.0,1
23311,8,142,6.0,3,1,6.0,1
23311,8,13,8.0,3,3,4.0,1
23311,8,204,18.0,3,2,6.0,1
23311,8,32,29.0,3,3,7.0,1
23312,84,39,24.0,1,1,4.0,1
23313,134,90,41.0,2,3,30.0,1
23313,134,96,50.0,2,1,7.0,1
23313,134,96,50.0,2,2,7.0,1
23314,199,47,-1.0,1,4,8.0,1
23315,141,7,25.0,3,6,99.0,1
23315,141,63,33.0,3,1,5.0,1
23315,141,115,34.0,3,14,2.0,1
23316,120,18,7.0,2,3,10.0,1
23317,118,18,24.0,1,7,10.0,1
23317,118,137,29.0,1,8,14.0,1
23318,5,20,16.0,1,1,10.0,1
23318,5,39,41.0,1,1,2.0,1
23318,5,39,41.0,1,2,2.0,1
23319,1,47,7.0,1,3,13.0,1
23319,1,26,92.0,1,7,4.0,1
23320,188,16,12.0,1,10,7.0,1
23320,188,25,32.0,1,2,7.0,1
23320,188,26,66.0,1,7,7.0,1
23321,54,78,7.0,3,3,47.0,1
23322,26,141,62.0,3,2,12.0,1
23323,35,82,45.0,1,1,7.0,1
23323,35,82,45.0,1,1,7.0,1
23323,35,82,45.0,1,6,7.0,1
23323,35,82,45.0,1,7,7.0,1
23324,104,21,5.0,2,8,61.0,1
23324,104,89,7.0,2,8,12.0,1
23324,104,89,7.0,2,2,12.0,1
23324,104,25,15.0,2,1,6.0,1
23324,104,137,36.0,2,6,14.0,1
23325,38,3,-3.0,2,8,16.0,1
23325,38,39,7.0,2,2,2.0,1
23325,38,63,8.0,2,2,10.0,1
23326,26,33,7.0,3,3,2.0,1
23327,9,13,2.0,1,3,13.0,1
23327,9,111,3.0,1,2,17.0,1
23327,9,111,3.0,1,2,17.0,1
23327,9,49,35.0,1,8,6.0,1
23327,9,55,36.0,1,8,11.0,1
23327,9,39,63.0,1,1,6.0,1
23327,9,39,63.0,1,2,6.0,1
23327,9,118,72.0,1,1,6.0,1
23327,9,110,94.0,1,2,15.0,1
23328,90,51,7.0,3,1,11.0,1
23328,90,82,48.0,3,8,4.0,1
23329,149,22,39.0,1,7,12.0,1
23329,149,64,40.0,1,1,5.0,1
23329,149,78,41.0,1,3,11.0,1
23330,70,144,26.0,2,7,13.0,1
23331,72,2,18.0,3,1,30.0,1
23332,2,127,2.0,1,8,24.0,1
23332,2,80,18.0,1,1,50.0,1
23332,2,150,34.0,1,1,6.0,1
23333,26,1,1.0,3,1,12.0,1
23334,3,110,7.0,3,2,11.0,1
23335,223,136,12.0,1,8,14.0,1
23336,161,79,13.0,2,2,3.0,1
23337,236,49,8.0,1,8,10.0,1
23338,11,6,18.0,2,3,6.0,1
23339,141,12,21.0,3,10,11.0,1
23339,141,69,24.0,3,1,5.0,1
23339,141,69,24.0,3,7,5.0,1
23340,90,88,1.0,1,3,11.0,1
23340,90,21,19.0,1,3,6.0,1
23340,90,82,48.0,1,7,9.0,1
23341,37,162,3.0,2,3,11.0,1
23341,37,162,3.0,2,2,11.0,1
23341,37,96,9.0,2,1,2.0,1
23341,37,110,10.0,2,2,2.0,1
23341,37,82,14.0,2,1,2.0,1
23341,37,82,14.0,2,2,2.0,1
23342,169,22,-1.0,2,8,32.0,1
23343,21,141,57.0,1,2,5.0,1
23343,21,141,57.0,1,2,5.0,1
23343,21,10,84.0,1,1,5.0,1
23343,21,10,84.0,1,7,5.0,1
23344,205,9,61.0,1,8,5.0,1
23344,205,9,61.0,1,2,5.0,1
23344,205,135,66.0,1,7,7.0,1
23345,135,62,11.0,3,3,8.0,3
23345,135,186,13.0,3,8,20.0,3
23346,90,50,0.0,1,3,11.0,1
23346,90,7,6.0,1,11,23.0,1
23346,90,80,20.0,1,8,5.0,1
23346,90,80,20.0,1,8,5.0,1
23346,90,80,20.0,1,2,5.0,1
23346,90,118,22.0,1,10,4.0,1
23346,90,148,47.0,1,1,9.0,1
23346,90,148,47.0,1,1,9.0,1
23346,90,137,50.0,1,1,4.0,1
23346,90,137,50.0,1,7,4.0,1
23347,88,99,9.0,3,2,8.0,1
23347,88,50,14.0,3,1,9.0,1
23348,88,156,32.0,3,7,6.0,1
23349,114,173,17.0,1,2,12.0,1
23350,43,35,6.0,2,2,9.0,2
23350,43,139,20.0,2,3,6.0,1
23350,43,139,20.0,2,3,6.0,1
23350,43,24,27.0,2,2,3.0,1
23350,43,83,28.0,2,2,9.0,1
23350,43,83,28.0,2,10,23.0,1
23351,64,25,21.0,1,8,4.0,1
23351,64,25,21.0,1,2,4.0,1
23351,64,136,23.0,1,1,3.0,1
23352,60,120,10.0,3,2,466.0,3
23353,84,94,9.0,3,2,2.0,1
23354,16,143,0.0,2,1,6.0,2
23354,16,35,19.0,2,6,14.0,2
23354,16,7,88.0,2,11,7.0,1
23354,16,7,88.0,2,2,7.0,1
23355,96,119,1.0,1,4,16.0,1
23355,96,55,6.0,1,3,5.0,1
23356,83,65,7.0,1,1,4.0,1
23356,83,65,7.0,1,3,4.0,1
23356,83,65,7.0,1,2,4.0,1
23356,83,48,48.0,1,1,5.0,1
23357,111,112,5.0,3,3,12.0,1
23358,169,113,14.0,1,8,6.0,1
23359,81,173,6.0,1,3,7.0,1
23359,81,99,10.0,1,8,7.0,1
23360,141,123,11.0,3,3,9.0,1
23360,141,3,22.0,3,2,7.0,1
23360,141,69,24.0,3,2,73.0,1
23360,141,4,29.0,3,8,12.0,1
23361,10,144,52.0,2,1,7.0,1
23362,101,113,0.0,1,2,15.0,1
23363,88,84,13.0,1,2,8.0,1
23363,88,50,14.0,1,12,34.0,1
23364,11,1,-1.0,3,4,17.0,1
23364,11,123,17.0,3,1,68.0,1
23365,76,6,9.0,1,2,23.0,1
23366,280,95,198.0,2,1,10.0,2
23367,21,133,4.0,3,2,25.0,1
23367,21,80,42.0,3,7,3.0,1
23367,21,80,42.0,3,1,11.0,1
23368,49,39,19.0,3,1,12.0,1
23369,72,16,-1.0,2,8,47.0,1
23369,72,16,-1.0,2,4,47.0,1
23369,72,60,17.0,2,2,4.0,1
23370,49,6,-1.0,2,4,29.0,1
23370,49,200,3.0,2,2,18.0,1
23371,166,58,10.0,3,2,9.0,1
23372,21,20,10.0,1,2,15.0,1
23372,21,20,10.0,1,2,15.0,1
23372,21,63,36.0,1,1,23.0,1
23373,161,110,-1.0,2,4,3.0,1
23373,161,110,-1.0,2,2,3.0,1
23374,21,2,50.0,3,1,6.0,1
23375,45,135,25.0,2,2,2.0,1
23376,147,17,31.0,1,7,8.0,1
23377,96,11,14.0,1,1,9.0,1
23377,96,11,14.0,1,8,9.0,1
23377,96,11,14.0,1,4,9.0,1
23377,96,88,21.0,1,1,36.0,1
23378,127,1,6.0,3,3,23.0,1
23378,127,119,13.0,3,3,8.0,1
23378,127,20,20.0,3,1,12.0,1
23378,127,173,23.0,3,8,10.0,1
23378,127,123,24.0,3,8,17.0,1
23378,127,88,33.0,3,2,8.0,1
23378,127,88,33.0,3,2,19.0,1
23378,127,5,70.0,3,2,6.0,1
23378,127,79,90.0,3,2,3.0,1
23379,141,119,0.0,1,4,14.0,1
23380,236,49,8.0,1,3,16.0,1
23380,236,49,8.0,1,2,16.0,1
23380,236,118,45.0,1,1,9.0,1
23380,236,52,49.0,1,2,28.0,1
23380,236,18,68.0,1,7,6.0,1
23380,236,18,68.0,1,1,14.0,1
23381,13,135,34.0,2,7,8.0,1
23381,13,27,41.0,2,4,15.0,1
23382,292,1,12.0,3,2,7.0,1
23383,166,84,1.0,1,3,6.0,1
23383,166,59,19.0,1,3,14.0,1
23384,81,10,77.0,1,1,2.0,1
23385,39,106,1.0,3,1,9.0,1
23385,39,106,1.0,3,1,9.0,1
23385,39,106,1.0,3,8,9.0,1
23385,39,106,1.0,3,4,9.0,1
23385,39,14,11.0,3,10,16.0,1
23385,39,11,28.0,3,1,23.0,1
23385,39,99,29.0,3,2,13.0,1
23385,39,182,58.0,3,2,3.0,1
23385,39,9,83.0,3,11,2.0,1
23385,39,79,92.0,3,3,12.0,1
23386,88,108,1.0,3,3,10.0,1
23387,37,141,1.0,2,3,8.0,1
23388,96,51,27.0,1,7,10.0,1
23389,96,4,30.0,2,1,10.0,1
23389,96,116,43.0,2,7,6.0,1
23389,96,71,53.0,2,1,3.0,1
23390,359,89,415.0,4,8,19.0,1
23391,89,115,6.0,1,8,22.0,1
23391,89,79,49.0,1,8,10.0,1
23392,199,108,8.0,1,1,13.0,1
23392,199,150,57.0,1,1,6.0,1
23392,199,150,57.0,1,2,8.0,1
23393,134,50,7.0,1,8,21.0,1
23394,70,150,3.0,3,4,9.0,1
23394,70,78,9.0,3,2,14.0,1
23395,199,25,50.0,1,10,4.0,1
23396,223,116,4.0,1,1,3.0,1
23396,223,116,4.0,1,1,8.0,1
23396,223,116,4.0,1,11,8.0,1
23396,223,116,4.0,1,3,8.0,1
23396,223,116,4.0,1,2,8.0,1
23396,223,135,35.0,1,3,12.0,1
23397,84,84,10.0,1,2,15.0,1
23397,84,84,10.0,1,2,15.0,1
23397,84,58,19.0,1,1,8.0,1
23397,84,58,19.0,1,1,8.0,1
23397,84,16,20.0,1,1,8.0,1
23398,62,16,-34.0,3,2,4.0,1
23398,62,86,13.0,3,1,28.0,1
23399,38,80,14.0,2,2,5.0,1
23400,35,125,22.0,2,6,9.0,1
23400,35,82,45.0,2,12,7.0,1
23401,75,137,54.0,3,2,102.0,1
23402,104,135,40.0,2,1,14.0,1
23403,37,110,10.0,2,8,6.0,1
23403,37,110,10.0,2,12,6.0,1
23404,75,50,4.0,1,2,13.0,1
23405,49,58,14.0,3,1,13.0,1
23405,49,58,14.0,3,1,13.0,1
23405,49,58,14.0,3,2,13.0,1
23405,49,58,14.0,3,2,13.0,1
23405,49,147,17.0,3,2,10.0,1
23405,49,52,32.0,3,2,2.0,1
23405,49,71,39.0,3,2,8.0,1
23406,130,2,-2.0,2,4,1.0,1
23407,104,60,13.0,2,3,7.0,1
23408,3,110,7.0,1,8,2.0,1
23408,3,9,12.0,1,1,3.0,1
23408,3,9,12.0,1,1,4.0,1
23409,88,123,6.0,1,2,16.0,1
23409,88,51,21.0,1,7,7.0,1
23410,82,84,58.0,3,1,9.0,1
23411,39,69,39.0,1,1,7.0,1
23412,111,23,-1.0,3,4,12.0,1
23412,111,28,6.0,3,6,10.0,1
23413,52,9,67.0,3,1,38.0,1
23414,81,162,52.0,3,3,5.0,1
23415,141,6,12.0,3,8,16.0,1
23415,141,50,19.0,3,1,22.0,1
23415,141,3,22.0,3,1,3.0,1
23416,12,142,4.0,3,12,11.0,1
23416,12,142,4.0,3,2,11.0,1
23417,212,19,6.0,3,1,2.0,1
23418,149,80,19.0,1,3,25.0,1
23418,149,90,33.0,1,2,2.0,1
23418,149,90,33.0,1,6,2.0,1
23419,38,22,34.0,3,1,24.0,1
23419,38,110,38.0,3,1,2.0,1
23420,2,2,26.0,2,1,2.0,1
23421,141,63,33.0,3,7,3.0,1
23421,141,114,35.0,3,1,3.0,1
23422,108,116,107.0,1,2,3.0,1
23423,35,22,37.0,3,3,20.0,1
23423,35,22,37.0,3,2,20.0,1
23424,29,56,-1.0,1,4,6.0,2
23424,29,124,0.0,1,3,8.0,5
23425,147,150,37.0,1,3,16.0,1
23425,147,113,56.0,1,2,1.0,1
23426,128,94,6.0,3,1,11.0,1
23426,128,115,23.0,3,7,19.0,1
23427,118,141,14.0,1,1,4.0,1
23427,118,141,14.0,1,1,4.0,1
23428,98,116,-1.0,3,4,7.0,1
23428,98,25,5.0,3,8,2.0,1
23429,52,63,32.0,1,1,3.0,1
23429,52,63,32.0,1,2,3.0,1
23429,52,148,65.0,1,7,12.0,1
23430,187,90,11.0,3,7,25.0,1
23431,147,63,15.0,1,3,6.0,1
23431,147,52,27.0,1,8,5.0,1
23432,195,6,6.0,1,3,9.0,1
23433,141,55,5.0,1,10,7.0,1
23433,141,55,5.0,1,8,7.0,1
23433,141,107,9.0,1,1,12.0,1
23433,141,107,9.0,1,8,12.0,1
23434,69,82,6.0,1,14,2.0,1
23434,69,159,11.0,1,2,2.0,1
23435,30,120,0.0,1,1,24.0,1
23435,30,120,0.0,1,1,24.0,1
23435,30,120,0.0,1,2,24.0,3
23436,134,141,42.0,1,1,3.0,1
23437,88,88,15.0,1,7,7.0,1
23438,270,113,7.0,3,1,20.0,1
23439,205,88,13.0,1,2,5.0,1
23439,205,12,14.0,1,3,12.0,1
23440,107,152,17.0,1,2,7.0,2
23440,107,38,94.0,1,2,9.0,1
23440,107,13,97.0,1,1,6.0,1
23440,107,13,97.0,1,1,6.0,1
23440,107,23,102.0,1,8,11.0,1
23440,107,23,102.0,1,8,11.0,1
23440,107,16,154.0,1,1,8.0,1
23441,108,93,13.0,1,2,20.0,2
23442,75,22,44.0,3,1,5.0,1
23443,128,84,7.0,3,10,6.0,1
23443,128,84,7.0,3,11,6.0,1
23443,128,3,11.0,3,2,12.0,1
23443,128,39,21.0,3,2,6.0,1
23443,128,110,52.0,3,11,14.0,1
23443,128,110,52.0,3,2,14.0,1
23443,128,10,70.0,3,2,5.0,1
23444,27,187,2.0,1,1,14.0,2
23445,88,84,13.0,1,1,8.0,1
23445,88,84,13.0,1,2,8.0,1
23445,88,12,16.0,1,6,17.0,1
23446,34,72,-1.0,1,4,3.0,1
23446,34,26,5.0,1,10,77.0,1
23447,126,30,-1.0,3,4,46.0,2
23448,3,78,5.0,1,3,4.0,1
23449,10,113,48.0,3,1,23.0,1
23450,65,88,6.0,1,2,637.0,1
23450,65,12,7.0,1,8,9.0,1
23450,65,110,49.0,1,1,8.0,1
23450,65,105,57.0,1,1,11.0,1
23451,118,25,8.0,1,1,12.0,1
23451,118,110,23.0,1,2,3.0,1
23452,199,12,23.0,1,1,7.0,1
23453,12,40,10.0,1,2,9.0,1
23453,12,174,19.0,1,3,5.0,1
23453,12,174,19.0,1,2,5.0,1
23453,12,174,19.0,1,2,5.0,1
23454,32,96,16.0,1,1,26.0,1
23454,32,96,16.0,1,1,26.0,1
23454,32,96,16.0,1,2,26.0,1
23454,32,113,28.0,1,1,7.0,1
23454,32,113,28.0,1,3,7.0,1
23455,134,58,15.0,2,2,11.0,1
23455,134,16,16.0,2,6,6.0,1
23455,134,9,56.0,2,1,20.0,1
23455,134,9,56.0,2,7,20.0,1
